URLs successfully downloaded, Size in kilobytes, # outlinks found, Content-type
https://www.dailymail.co.uk/news/article-6476145/amp/Icelandic-blast-sweeps-Britain-bringing-sub-zero-temperatures-amid-fears-five-day-freeze.html,273,767,text/html
https://www.dailymail.co.uk/news/article-5641233/Britain-enjoy-80F-weekend-temperatures-set-plummet-20-DEGREES-Monday.html?ns_mchannel=rss&amp,272,239,text/html
https://www.dailymail.co.uk/news/article-6698989/Britons-cosy-Valentines-day-60F-highs.html?ns_mchannel=rss&amp,156,179,text/html
https://www.dailymail.co.uk/news/article-6256109/Britain-bask-77F-heat-tomorrow-heavy-rain-Friday.html,182,193,text/html
https://www.dailymail.co.uk/news/article-6700741/amp/2-dead-kidnapping-police-chase-Missouri-Illinois.html?ico=amp_articleRelated,262,758,text/html
https://www.dailymail.co.uk/news/article-6476117/Londons-bloodbath-continues-teenager-stabbed-death-home-south-east-London.html,511,981,text/html
https://www.dailymail.co.uk/news/article-6700741/amp/2-dead-kidnapping-police-chase-Missouri-Illinois.html,262,758,text/html
https://www.dailymail.co.uk/news/article-6030567/Tiger-snake-spotted-slithering-way-Melbournes-sewer-system.html,509,986,text/html
https://www.dailymail.co.uk/news/article-6210583/amp/Optimistic-Trump-says-hell-reveal-Middle-East-peace-plan-two-three-four-months.html,262,760,text/html
https://www.dailymail.co.uk/news/article-6373441/Bystanders-charged-knife-wielding-Somali-killer-trolley-chair-hailed-heroes.html,171,180,text/html
https://www.dailymail.co.uk/news/article-6610325/amp/Philip-rides-Duke-Edinburgh-97-wheel.html?ico=amp_articleRelated,282,766,text/html
https://www.dailymail.co.uk/news/article-6688559/Russian-trolls-claim-Novichok-victim-Yulia-Skripal-pregnant-MI6-agents-baby.html?ico=amp-comments-viewall,513,985,text/html
https://www.dailymail.co.uk/news/article-5756629/Foreign-media-head-N-Korea-nuclear-site-destruction.html,533,991,text/html
https://www.dailymail.co.uk/news/article-6178683/West-coast-worst-hit-ex-hurricane-brings-torrential-rain-gusts-70mph-overnight.html?ns_mchannel=rss&amp,173,193,text/html
https://www.dailymail.co.uk/news/article-6698327/Man-convicted-1st-degree-murder-border-agents-death.html,518,987,text/html
https://www.dailymail.co.uk/news/article-6258775/amp/Months-worth-rain-forecast-fall-just-three-days.html,288,767,text/html
https://www.dailymail.co.uk/news/article-6701859/Dead-Oklahoma-mayor-remain-ballot-general-election.html?ico=amp-comments-viewall,514,984,text/html
https://www.dailymail.co.uk/news/british_airways/index.html,664,1134,text/html
https://www.dailymail.co.uk/news/article-5995107/The-nanny-state-panic-Britains-heatwave-makes-blood-boil-says-JANET-STREET-PORTER.html?ns_mchannel=rss&amp,527,989,text/html
https://www.dailymail.co.uk/news/article-6590691/Where-Kim-Andy-Murrays-wife-no-1-fan-seen.html,525,994,text/html
https://www.dailymail.co.uk/news/article-4925842/Model-sent-jail-naked-photoshoot-strips-again.html,556,1036,text/html
https://www.dailymail.co.uk/news/article-5414173/Meghan-McCains-feud-Joy-Behar-View-heats-up.html,528,986,text/html
https://www.dailymail.co.uk/news/article-6600115/Body-search-missing-mother-two-36.html,511,984,text/html
https://www.dailymail.co.uk/news/article-6700299/amp/Vegan-Presidential-candidate-Cory-Booker-says-planet-sustain-people-eating-meat.html,279,765,text/html
https://www.dailymail.co.uk/news/article-6318131/Drivers-luxury-120-000-Porsche-Cayenne-obvious-mistake-spot-it.html,513,983,text/html
https://www.dailymail.co.uk/news/article-6196487/Prince-Charles-presents-Queens-light-cavalry-regiment-new-standard.html,192,222,text/html
https://www.dailymail.co.uk/news/article-5883671/amp/Prince-William-arrives-Tel-Aviv-official-visit-Israel-member-royal-family.html,318,773,text/html
https://www.dailymail.co.uk/news/article-6700075/Trump-crows-Senate-Intel-Committee-finding-NO-EVIDENCE-COLLUSION-senators-remark.html?ico=amp-comments-viewall,526,988,text/html
https://www.dailymail.co.uk/news/article-6700907/amp/Abuser-shot-stabbed-mother-death-Cleveland-sentenced-life-jail.html,268,765,text/html
https://www.dailymail.co.uk/news/article-5785763/Britain-battered-FOURTH-night-storms.html?ns_mchannel=rss&amp,172,192,text/html
https://www.dailymail.co.uk/news/article-6168675/Boston-gas-company-start-improvement-works-pipes-FOUR-days-explosions.html,191,195,text/html
https://www.dailymail.co.uk/news/article-6700907/amp/Abuser-shot-stabbed-mother-death-Cleveland-sentenced-life-jail.html?ico=amp_articleRelated,268,765,text/html
https://www.dailymail.co.uk/news/article-6388413/Ralph-Lauren-set-American-fashion-designer-knighted-Queen.html,512,982,text/html
https://www.dailymail.co.uk/news/article-6405803/amp/Security-guard-begs-public-assist-wrestles-shoplifting-woman.html,267,763,text/html
https://www.dailymail.co.uk/news/article-6697085/Rapper-21-Savage-released-bond-nine-days-custody.html?ico=amp-comments-viewall,520,981,text/html
https://www.dailymail.co.uk/news/article-6633875/Family-man-hit-driver-stolen-car-dragged-road-death-break-sentence.html,514,986,text/html
https://www.dailymail.co.uk/news/article-6317937/Queen-saddened-death-beloved-corgi-called-Whisper.html,524,985,text/html
https://www.dailymail.co.uk/news/article-5764903/North-Korea-calls-Mike-Pence-ignorant-stupid.html,531,995,text/html
https://www.dailymail.co.uk/news/article-5959369/When-UK-heatwave-end.html?ns_mchannel=rss&amp,524,1025,text/html
https://www.dailymail.co.uk/news/article-5916803/How-renting-expensive-buying-Sydneys-North-Shore-Melbournes-St-Kilda.html,519,986,text/html
https://www.dailymail.co.uk/news/article-5882077/Prince-William-visits-Roman-ruins-Jordan-Kate-played-child.html,187,187,text/html
https://www.dailymail.co.uk/news/article-6033229/Osama-Bin-Ladens-son-wed-daughter-one-9-11-hijackers.html,534,988,text/html
https://www.dailymail.co.uk/news/article-5698687/Britain-sizzle-hottest-Bank-Holiday-Monday-temperatures-soar-82F.html?ns_mchannel=rss&amp,277,264,text/html
https://www.dailymail.co.uk/news/article-5297765/amp/Knesset-fight-Pence-confirms-early-embassy-switch.html,273,761,text/html
https://www.dailymail.co.uk/news/article-6528731/amp/Duchess-Cambridge-stuns-WWII-style-burgundy-coat-designer-Catherine-Walker.html,278,768,text/html
https://www.dailymail.co.uk/news/article-5766211/North-Korea-blow-nuclear-test-site-hours.html,540,992,text/html
https://www.dailymail.co.uk/news/article-6309423/Queen-speaks-publicly-Brexit-time-state-banquet-Dutch-royals.html,523,986,text/html
https://www.dailymail.co.uk/news/article-6192169/amp/Moment-hero-drags-elderly-woman-flooded-car-amid-Storm-Bronagh.html,276,764,text/html
https://www.dailymail.co.uk/news/article-6027253/As-temperatures-Europe-soar-46C-Met-Office-says-Heatwave-HOTOBER.html,508,982,text/html
https://www.dailymail.co.uk/news/article-6258643/ISIS-bomber-plotted-blow-Etihad-plane-packed-Australians-sentenced-death.html,509,984,text/html
https://www.dailymail.co.uk/news/article-6676659/amp/Third-Novichok-attacker-Britain.html?ico=amp_articleRelated,277,763,text/html
https://www.dailymail.co.uk/news/article-5765847/amp/Trump-North-Korea-summit-LIVE-War-words-threatens-cancel-meeting.html,329,822,text/html
https://www.dailymail.co.uk/news/article-5974837/Kimberly-Guilfoyle-leaving-Fox-News-taking-job-Trump-backed-super-PAC-America-First.html,527,987,text/html
https://www.dailymail.co.uk/news/article-6622189/Britains-DEEP-freeze-Travel-chaos-ahead-experts-warn-ICY-deathtrap-roads.html?ns_mchannel=rss&amp,269,239,text/html
https://www.dailymail.co.uk/news/article-6034339/Iranian-president-accuses-Trump-psychological-warfare.html,529,987,text/html
https://www.dailymail.co.uk/news/article-6170981/amp/The-UKs-lightning-hotspots-revealed-map.html,266,766,text/html
https://www.dailymail.co.uk/news/article-6458855/Comedian-films-wandering-streets-Melbourne-catcalling-men-social-experiment.html,519,990,text/html
https://www.dailymail.co.uk/news/article-5790145/UK-weather-Danger-life-warning-issued-hail-torrential-rain-48-hours-lightning.html?ns_mchannel=rss&amp,196,202,text/html
https://www.dailymail.co.uk/news/article-6208995/amp/May-appeals-Iranian-President-release-jailed-British-mother.html,265,765,text/html
https://www.dailymail.co.uk/news/article-6465203/amp/UPDATE-1-Huawei-CFO-arrested-Canada-violating-U-S-sanctions-Iran-report.html,271,771,text/html
https://www.dailymail.co.uk/news/article-6031963/Blast-hot-air-causes-spectacular-fogbank-coast.html,139,160,text/html
https://www.dailymail.co.uk/news/article-6243823/amp/ISIS-leader-al-Baghdadi-survived-Iranian-attack-terror-groups-war-council-late.html,264,768,text/html
https://www.dailymail.co.uk/news/article-6697633/Bill-Gates-goes-Ocasio-Cortezs-plan-make-multi-millionaires-pay-70-cent-tax-income.html,522,990,text/html
https://www.dailymail.co.uk/news/article-6692207/amp/Lauren-Sanchezs-brother-says-Jeff-Bezos-wife-misleading-people-split.html?ico=amp_articleRelated,272,767,text/html
https://www.dailymail.co.uk/news/article-6701859/Dead-Oklahoma-mayor-remain-ballot-general-election.html?ico=amp-comments-addcomment,514,984,text/html
https://www.dailymail.co.uk/news/article-6671503/Collision-truck-motorbike-shuts-Melbourne-road-causes-peak-hour-traffic-chaos.html,507,985,text/html
https://www.dailymail.co.uk/news/article-6632505/Novichok-board-game-players-recreate-movements-GRU-agents-accused-poisoning-Skripals.html,516,988,text/html
https://www.dailymail.co.uk/news/article-6388091/Britain-hotter-SPAIN-tomorrow-65F-highs.html?ns_mchannel=rss&amp,154,179,text/html
https://www.dailymail.co.uk/news/article-6696277/Ten-mom-accused-refusing-medical-treatment-baby-sons-second-degree-burn.html,508,982,text/html
https://www.dailymail.co.uk/news/article-6522089/Two-people-arrested-criminal-use-drones-Gatwick-Airport.html,521,298,text/html
https://www.dailymail.co.uk/news/article-6169567/Mom-baby-four-killed-biblical-Hurricane-Florence.html,362,291,text/html
https://www.dailymail.co.uk/news/article-6432757/UK-WEATHER-freezing-fog-wind-rain-cause-train-flight-delays-cancellations-Storm-Diana.html?ns_mchannel=rss&amp,178,182,text/html
https://www.dailymail.co.uk/news/article-6026053/Muslim-woman-28-refused-niqab-fined-new-law-comes-force.html,517,984,text/html
https://www.dailymail.co.uk/news/article-6703695/amp/Hes-alive-Elderly-man-dives-underneath-pier-rescue-trapped-dog-astonishing-footage.html?ico=amp_articleRelated,262,764,text/html
https://www.dailymail.co.uk/news/article-6587621/Headmaster-57-told-pupils-Brexit-mean-Santa-wont-able-come-UK-anymore-quits.html,511,984,text/html
https://www.dailymail.co.uk/news/article-6319539/Queens-niece-fails-bid-stop-neighbours-super-basement.html,514,983,text/html
https://www.dailymail.co.uk/news/article-6029907/amp/Heatwave-scorch-swathes-Britain-one-day-colder-weather-storms.html,298,765,text/html
https://www.dailymail.co.uk/news/article-6008167/amp/Trump-says-hell-meet-Irans-leaders-no-preconditions.html,270,767,text/html
https://www.dailymail.co.uk/news/article-5711045/amp/Woody-Harrelson-shares-Mike-Pence-friends-Hanover-College.html,268,766,text/html
https://www.dailymail.co.uk/news/article-6703901/Rescue-shelter-discover-stray-dog-second-mouth-ear-be.html?ico=amp-comments-viewall,520,986,text/html
https://www.dailymail.co.uk/news/article-6694515/May-begs-MPs-time-Brexit-concessions.html?ico=amp-comments-viewall,542,989,text/html
https://www.dailymail.co.uk/news/article-6475865/Winter-Storm-Diego-forces-American-Airlines-cancel-1-100-Sunday-flights.html,391,194,text/html
https://www.dailymail.co.uk/news/article-5653175/Britain-set-10-day-heatwave-month.html?ns_mchannel=rss&amp,186,203,text/html
https://www.dailymail.co.uk/news/article-6014163/Danish-ban-face-covering-garments-enters-force.html,532,994,text/html
https://www.dailymail.co.uk/news/article-6701327/Juror-57-convinced-sex-abuse-suspects-guilt-turned-detective-avoids-jail.html?ico=amp-comments-viewall,517,987,text/html
https://www.dailymail.co.uk/news/article-5298789/Saudi-Arabia-graft-settlements-100-BILLION.html,542,1029,text/html
https://www.dailymail.co.uk/news/article-5909999/Relentless-heatwave-transforms-reservoir-banks-arid-deserts.html?ns_mchannel=rss&amp,213,199,text/html
https://www.dailymail.co.uk/news/article-6530895/Horrific-moment-railway-worker-58-mowed-killed-police-car.html,517,986,text/html
https://www.dailymail.co.uk/news/article-6640147/George-Galloway-broke-Ofcom-impartiality-rules-Skripal-poisoning.html,509,982,text/html
https://www.dailymail.co.uk/news/article-5710995/SC-high-school-warns-parents-not-cheer-graduation-face-1-000-fine.html,516,983,text/html
https://www.dailymail.co.uk/news/article-6697311/MH370-conspiracy-theory-challenged-cousin-pilot-admits-mysterious-phone-call.html,529,987,text/html
https://www.dailymail.co.uk/news/article-5601121/Prince-Charles-69-suffers-scorching-89F-Australian-heat.html,515,982,text/html
https://www.dailymail.co.uk/news/article-6118923/Buckingham-Palace-plays-Respect-Changing-Guard-honor-Aretha-Franklins-funeral.html,529,991,text/html
https://www.dailymail.co.uk/news/article-5899849/UK-weather-Britain-set-roasting-86F-heat-today.html?ns_mchannel=rss&amp,215,213,text/html
https://www.dailymail.co.uk/news/article-5955547/amp/Israeli-bombers-launch-airstrikes-against-Hamas-Gaza-100-rockets-fired-border.html,279,765,text/html
https://www.dailymail.co.uk/news/article-5985423/amp/Handmaids-Tale-demonstrators-protest-against-Mike-Pence-Philadelphia.html,269,766,text/html
https://www.dailymail.co.uk/news/article-6331857/Doctors-warn-asthmatics-hayfever-sufferers-prepared-deadly-thunderstorm-asthma.html,522,989,text/html
https://www.dailymail.co.uk/news/article-6010701/Thunderstorms-triple-intensity-cause-massive-flooding.html,516,992,text/html
https://www.dailymail.co.uk/news/article-5726135/UK-weather-Britain-roast-77F-highs-tomorrow-bit-midweek-rain.html?ns_mchannel=rss&amp,157,178,text/html
https://www.dailymail.co.uk/news/article-6007679/WIDER-IMAGE-A-crime-right-Some-Danish-Muslims-defy-face-veil-ban.html,515,982,text/html
https://www.dailymail.co.uk/news/article-6198089/Prince-Harrys-old-regiment-Queens-personal-bodyguard-worst-drugs-records-army.html,510,983,text/html
https://www.dailymail.co.uk/news/article-6688559/Russian-trolls-claim-Novichok-victim-Yulia-Skripal-pregnant-MI6-agents-baby.html?ico=amp-comments-addcomment,513,985,text/html
https://www.dailymail.co.uk/news/article-6472987/Prince-Charles-member-Royal-Family-visit-Cuba.html,516,984,text/html
https://www.dailymail.co.uk/news/article-6166567/Hurricane-Florence-storm-surge-begins-flooding-hits-North-Carolina.html,357,286,text/html
https://www.dailymail.co.uk/news/article-5710791/Utah-girl-15-phone-mother-brutally-attacked-killed.html,515,988,text/html
https://www.dailymail.co.uk/news/article-6576725/Psychologist-claims-accused-wife-killer-struggling-separation.html,519,989,text/html
https://www.dailymail.co.uk/news/article-6434597/UK-Weather-snow-Britain-week.html?ns_mchannel=rss&amp,511,996,text/html
https://www.dailymail.co.uk/news/article-6703901/Rescue-shelter-discover-stray-dog-second-mouth-ear-be.html?ico=amp-comments-addcomment,520,986,text/html
https://www.dailymail.co.uk/news/article-6700243/amp/Two-caretakers-indicted-capital-murder-charges-beating-death-two-year-old-girl.html,268,765,text/html
https://www.dailymail.co.uk/news/article-5954523/Second-British-schoolgirl-fled-Syria-join-ISIS-killed-air-strike-year-ago.html,512,984,text/html
https://www.dailymail.co.uk/news/article-5240531/amp/Jared-Ivanka-think-Pence-controlled-wife.html,264,761,text/html
https://www.dailymail.co.uk/news/article-6148945/The-day-Queen-fitted-bra-shirtless-equerry-royal-yacht.html,531,982,text/html
https://www.dailymail.co.uk/news/article-6697085/Rapper-21-Savage-released-bond-nine-days-custody.html?ico=amp-comments-addcomment,520,981,text/html
https://www.dailymail.co.uk/news/article-5986653/Trump-addressing-annual-VFW-convention-pitch-veterans.html,528,989,text/html
https://www.dailymail.co.uk/news/article-6039817/amp/Models-burqas-walk-runway-Copenhagen-Fashion-Week-protest-ban.html,273,765,text/html
https://www.dailymail.co.uk/news/article-5774319/Britain-heats-86F-Bank-Holiday-weekend.html?ns_mchannel=rss&amp,217,220,text/html
https://www.dailymail.co.uk/news/article-6198757/Man-arrested-Buckingham-Palace-suspicion-possessing-firearm.html,502,977,text/html
https://www.dailymail.co.uk/news/article-6405803/amp/Security-guard-begs-public-assist-wrestles-shoplifting-woman.html?ico=amp_articleRelated,267,763,text/html
https://www.dailymail.co.uk/news/article-6690311/Fisherman-accused-stabbing-Irish-father-two-death-screwdriver.html,509,985,text/html
https://www.dailymail.co.uk/news/article-6676659/amp/Third-Novichok-attacker-Britain.html,277,763,text/html
